trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2513,False,"{'a': 0.55, 'e': 0.49740000000005535}",25,9,3.717387344192349,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
2514,False,"{'a': 0.55, 'e': 0.4972000000000554}",25,11,-59.46903335025496,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
2515,False,"{'a': 0.55, 'e': 0.4970000000000554}",30,4,-15.692859686981842,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 0}",1
2516,False,"{'a': 0.55, 'e': 0.4968000000000554}",20,0,-82.86262024396787,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
2517,False,"{'a': 0.55, 'e': 0.49660000000005544}",25,0,-44.54236178443569,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
2518,False,"{'a': 0.55, 'e': 0.49640000000005546}",20,9,-2.3717010010805257,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2519,False,"{'a': 0.55, 'e': 0.4962000000000555}",20,9,-40.082167541259004,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
2520,False,"{'a': 0.55, 'e': 0.4960000000000555}",25,6,-28.39192811593061,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
2521,False,"{'a': 0.55, 'e': 0.49580000000005553}",25,0,-8.819578383766839,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
2522,False,"{'a': 0.55, 'e': 0.49560000000005555}",20,6,0.030116844586881797,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2523,False,"{'a': 0.55, 'e': 0.4954000000000556}",20,12,-16.2545544017761,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
2524,False,"{'a': 0.55, 'e': 0.4952000000000556}",35,14,-5.729174965768957,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
2525,False,"{'a': 0.55, 'e': 0.4950000000000556}",20,0,-81.86394570755255,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
2526,False,"{'a': 0.55, 'e': 0.49480000000005564}",30,0,-77.54809094295994,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
2527,False,"{'a': 0.55, 'e': 0.49460000000005566}",30,17,-37.503815124143046,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
2528,False,"{'a': 0.55, 'e': 0.4944000000000557}",30,9,-27.961183969120256,"{0: 17, 1: 1, 2: 1, 3: 2, 4: 0}",1
2529,False,"{'a': 0.55, 'e': 0.4942000000000557}",30,11,-3.860369281435971,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
2530,False,"{'a': 0.55, 'e': 0.49400000000005573}",20,0,-35.870733038433,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
2531,False,"{'a': 0.55, 'e': 0.49380000000005575}",20,12,7.246222118240848,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2532,False,"{'a': 0.55, 'e': 0.49360000000005577}",20,0,-56.35530102076374,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
2533,False,"{'a': 0.55, 'e': 0.4934000000000558}",25,5,-4.248060028681566,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
2534,False,"{'a': 0.55, 'e': 0.4932000000000558}",30,0,-38.625848630771,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",1
2535,False,"{'a': 0.55, 'e': 0.49300000000005584}",20,0,-15.611822154261967,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
2536,False,"{'a': 0.55, 'e': 0.49280000000005586}",20,0,-1.7918578511938976,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2537,False,"{'a': 0.55, 'e': 0.4926000000000559}",35,13,17.66682396279785,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
2538,False,"{'a': 0.55, 'e': 0.4924000000000559}",30,12,-0.73750149414975,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
2539,False,"{'a': 0.55, 'e': 0.4922000000000559}",30,0,-94.35362523825862,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
2540,False,"{'a': 0.55, 'e': 0.49200000000005595}",20,0,-99.01348496553834,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
2541,False,"{'a': 0.55, 'e': 0.49180000000005597}",20,10,-11.473175887154893,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
2542,False,"{'a': 0.55, 'e': 0.491600000000056}",35,18,-16.81812114109681,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
2543,False,"{'a': 0.55, 'e': 0.491400000000056}",20,15,9.083820363174528,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2544,False,"{'a': 0.55, 'e': 0.49120000000005604}",30,5,-30.672256159537923,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",1
2545,False,"{'a': 0.55, 'e': 0.49100000000005606}",20,6,-74.89636943848059,"{0: 10, 1: 0, 2: 1, 3: 2, 4: 1}",1
2546,False,"{'a': 0.55, 'e': 0.4908000000000561}",30,7,-73.22833516228981,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 1}",1
2547,False,"{'a': 0.55, 'e': 0.4906000000000561}",20,15,-11.576030822508082,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
2548,False,"{'a': 0.55, 'e': 0.4904000000000561}",20,0,-35.74256813468012,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
2549,False,"{'a': 0.55, 'e': 0.49020000000005615}",20,0,-101.56846887377188,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
2550,False,"{'a': 0.55, 'e': 0.49000000000005617}",20,4,13.06152560156684,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
2551,False,"{'a': 0.55, 'e': 0.4898000000000562}",30,0,-17.633242916215988,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
2552,False,"{'a': 0.55, 'e': 0.4896000000000562}",25,7,-52.59026511199182,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 0}",1
2553,False,"{'a': 0.55, 'e': 0.48940000000005623}",30,3,-101.62663518060928,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 2}",1
2554,False,"{'a': 0.55, 'e': 0.48920000000005626}",25,0,-59.70451565348428,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
2555,False,"{'a': 0.55, 'e': 0.4890000000000563}",25,12,-9.71529581454119,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
2556,False,"{'a': 0.55, 'e': 0.4888000000000563}",20,3,-54.27367728627079,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
2557,False,"{'a': 0.55, 'e': 0.4886000000000563}",20,11,-23.555780419862476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2558,False,"{'a': 0.55, 'e': 0.48840000000005634}",20,6,-81.56416037038323,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
2559,False,"{'a': 0.55, 'e': 0.48820000000005637}",30,4,-21.715356845664676,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
2560,False,"{'a': 0.55, 'e': 0.4880000000000564}",35,0,-12.604438062576017,"{0: 30, 1: 1, 2: 3, 3: 1, 4: 0}",0
2561,False,"{'a': 0.55, 'e': 0.4878000000000564}",25,16,-8.367788075714039,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
2562,False,"{'a': 0.55, 'e': 0.48760000000005643}",35,18,-44.9030639038692,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
2563,False,"{'a': 0.55, 'e': 0.48740000000005645}",25,0,-78.27211080141713,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
2564,False,"{'a': 0.55, 'e': 0.4872000000000565}",20,1,-20.255835169437248,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
2565,False,"{'a': 0.55, 'e': 0.4870000000000565}",20,0,-27.073892392146348,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
2566,False,"{'a': 0.55, 'e': 0.4868000000000565}",35,17,2.6851244773154903,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
2567,False,"{'a': 0.55, 'e': 0.48660000000005654}",25,3,-24.3178881230907,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
2568,False,"{'a': 0.55, 'e': 0.48640000000005656}",20,8,-36.06746115075494,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
2569,False,"{'a': 0.55, 'e': 0.4862000000000566}",20,11,-15.858107914970386,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
2570,False,"{'a': 0.55, 'e': 0.4860000000000566}",20,0,-60.79133748815032,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
2571,False,"{'a': 0.55, 'e': 0.48580000000005663}",25,8,-62.33946632709481,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
2572,False,"{'a': 0.55, 'e': 0.48560000000005665}",25,8,-81.94966901165782,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 1}",1
2573,False,"{'a': 0.55, 'e': 0.4854000000000567}",25,0,-18.55928947140798,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
2574,False,"{'a': 0.55, 'e': 0.4852000000000567}",25,19,12.838942946201476,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2575,False,"{'a': 0.55, 'e': 0.4850000000000567}",20,10,-4.0976919305917825,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2576,False,"{'a': 0.55, 'e': 0.48480000000005674}",25,8,-14.663558427361135,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
2577,False,"{'a': 0.55, 'e': 0.48460000000005676}",20,6,-48.66282128889006,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
2578,False,"{'a': 0.55, 'e': 0.4844000000000568}",25,6,-59.52886053197047,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
2579,False,"{'a': 0.55, 'e': 0.4842000000000568}",20,10,-3.7947933126445887,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2580,False,"{'a': 0.55, 'e': 0.48400000000005683}",25,8,-109.9706842303219,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 2}",1
2581,False,"{'a': 0.55, 'e': 0.48380000000005685}",20,0,-52.24674071836259,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
2582,False,"{'a': 0.55, 'e': 0.4836000000000569}",25,20,7.078391568834201,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2583,False,"{'a': 0.55, 'e': 0.4834000000000569}",25,13,21.98670854443089,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2584,False,"{'a': 0.55, 'e': 0.4832000000000569}",25,10,-71.36816487214766,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
2585,False,"{'a': 0.55, 'e': 0.48300000000005694}",35,5,-45.68734349246338,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",1
2586,False,"{'a': 0.55, 'e': 0.48280000000005696}",20,6,24.305730425103928,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2587,False,"{'a': 0.55, 'e': 0.482600000000057}",25,11,-50.665503154500826,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
2588,False,"{'a': 0.55, 'e': 0.482400000000057}",20,0,-63.335089728118554,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",1
2589,False,"{'a': 0.55, 'e': 0.482200000000057}",20,8,-18.907375328378322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2590,False,"{'a': 0.55, 'e': 0.48200000000005705}",25,0,-38.31642280731308,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
2591,False,"{'a': 0.55, 'e': 0.48180000000005707}",25,3,-1.7797110438672386,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
2592,False,"{'a': 0.55, 'e': 0.4816000000000571}",20,0,5.20473275468057,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2593,False,"{'a': 0.55, 'e': 0.4814000000000571}",25,0,-33.07426280446526,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
2594,False,"{'a': 0.55, 'e': 0.48120000000005714}",25,11,12.303546197259656,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2595,False,"{'a': 0.55, 'e': 0.48100000000005716}",20,0,-1.3371936655512022,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2596,False,"{'a': 0.55, 'e': 0.4808000000000572}",25,1,0.5297545248853033,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
2597,False,"{'a': 0.55, 'e': 0.4806000000000572}",30,0,-63.836218413448975,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 1}",0
2598,False,"{'a': 0.55, 'e': 0.4804000000000572}",20,0,-13.029342472970507,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
2599,False,"{'a': 0.55, 'e': 0.48020000000005725}",25,19,9.18518526359729,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2600,False,"{'a': 0.55, 'e': 0.48000000000005727}",25,0,-85.32333715196009,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
2601,False,"{'a': 0.55, 'e': 0.4798000000000573}",20,0,-10.116045053444486,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
2602,False,"{'a': 0.55, 'e': 0.4796000000000573}",20,16,7.537659571903648,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2603,False,"{'a': 0.55, 'e': 0.47940000000005734}",25,0,-102.48840614846132,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
2604,False,"{'a': 0.55, 'e': 0.47920000000005736}",25,7,-50.19881674771417,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
2605,False,"{'a': 0.55, 'e': 0.4790000000000574}",25,19,8.568482455265935,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2606,False,"{'a': 0.55, 'e': 0.4788000000000574}",25,0,-22.810306377866535,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
2607,False,"{'a': 0.55, 'e': 0.4786000000000574}",30,4,-21.212560812871445,"{0: 21, 1: 1, 2: 3, 3: 1, 4: 0}",1
2608,False,"{'a': 0.55, 'e': 0.47840000000005745}",30,8,-4.555152082403374,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
2609,False,"{'a': 0.55, 'e': 0.47820000000005747}",20,0,-16.76088542796133,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
2610,False,"{'a': 0.55, 'e': 0.4780000000000575}",20,0,-123.94226282494625,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
2611,False,"{'a': 0.55, 'e': 0.4778000000000575}",20,5,12.463759395446534,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
2612,False,"{'a': 0.55, 'e': 0.47760000000005753}",25,0,-101.86806724855758,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
2613,False,"{'a': 0.55, 'e': 0.47740000000005756}",25,0,-51.301006143343756,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
2614,False,"{'a': 0.55, 'e': 0.4772000000000576}",25,0,-34.08336549564968,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
2615,False,"{'a': 0.55, 'e': 0.4770000000000576}",20,0,-54.939741299087494,"{0: 11, 1: 4, 2: 5, 3: 0, 4: 0}",0
2616,False,"{'a': 0.55, 'e': 0.4768000000000576}",30,15,-16.534355423948305,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
2617,False,"{'a': 0.55, 'e': 0.47660000000005764}",20,0,-5.038826075497543,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
2618,False,"{'a': 0.55, 'e': 0.47640000000005767}",25,4,-9.644334795416798,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
2619,False,"{'a': 0.55, 'e': 0.4762000000000577}",30,2,15.356405646513796,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 0}",1
2620,False,"{'a': 0.55, 'e': 0.4760000000000577}",20,0,6.873697887717651,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
2621,False,"{'a': 0.55, 'e': 0.47580000000005773}",20,9,2.036464884747005,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2622,False,"{'a': 0.55, 'e': 0.47560000000005775}",20,0,12.719986236303885,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
2623,False,"{'a': 0.55, 'e': 0.4754000000000578}",20,0,-35.9526405980854,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
2624,False,"{'a': 0.55, 'e': 0.4752000000000578}",20,0,-43.0311115906607,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
2625,False,"{'a': 0.55, 'e': 0.4750000000000578}",25,0,-21.488675275559288,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
2626,False,"{'a': 0.55, 'e': 0.47480000000005784}",20,12,-2.4527524679478905,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2627,False,"{'a': 0.55, 'e': 0.47460000000005786}",20,0,-40.36751158045715,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
2628,False,"{'a': 0.55, 'e': 0.4744000000000579}",20,9,-7.8571157868016215,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
2629,False,"{'a': 0.55, 'e': 0.4742000000000579}",20,0,16.363249396889355,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2630,False,"{'a': 0.55, 'e': 0.47400000000005793}",25,14,19.089377905243154,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2631,False,"{'a': 0.55, 'e': 0.47380000000005795}",20,13,4.358124868581168,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2632,False,"{'a': 0.55, 'e': 0.473600000000058}",30,10,-6.5984629936182815,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
2633,False,"{'a': 0.55, 'e': 0.473400000000058}",30,16,22.07669278703353,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2634,False,"{'a': 0.55, 'e': 0.473200000000058}",25,2,-58.3415034889451,"{0: 17, 1: 0, 2: 3, 3: 3, 4: 0}",1
2635,False,"{'a': 0.55, 'e': 0.47300000000005804}",25,0,6.1568519766854335,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
2636,False,"{'a': 0.55, 'e': 0.47280000000005806}",20,0,-54.519691308727786,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
2637,False,"{'a': 0.55, 'e': 0.4726000000000581}",25,14,-32.8761892269056,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
2638,False,"{'a': 0.55, 'e': 0.4724000000000581}",20,10,-12.741809622334182,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2639,False,"{'a': 0.55, 'e': 0.47220000000005813}",30,16,27.15770327665325,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2640,False,"{'a': 0.55, 'e': 0.47200000000005815}",25,0,-44.33588219908309,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
2641,False,"{'a': 0.55, 'e': 0.4718000000000582}",25,13,15.605891776065054,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2642,False,"{'a': 0.55, 'e': 0.4716000000000582}",20,0,-7.328503068511553,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
2643,False,"{'a': 0.55, 'e': 0.4714000000000582}",30,13,-28.670959163752215,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2644,False,"{'a': 0.55, 'e': 0.47120000000005824}",20,0,-28.797191283842853,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
2645,False,"{'a': 0.55, 'e': 0.47100000000005826}",25,0,-18.836141891347392,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
2646,False,"{'a': 0.55, 'e': 0.4708000000000583}",20,14,12.000021014649246,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2647,False,"{'a': 0.55, 'e': 0.4706000000000583}",20,0,-95.63461096233999,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",1
2648,False,"{'a': 0.55, 'e': 0.4704000000000583}",30,10,-30.58177186187958,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
2649,False,"{'a': 0.55, 'e': 0.47020000000005835}",25,0,-36.610259456498866,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
2650,False,"{'a': 0.55, 'e': 0.47000000000005837}",25,7,-39.19159944587801,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
2651,False,"{'a': 0.55, 'e': 0.4698000000000584}",25,0,-85.51747645493042,"{0: 19, 1: 1, 2: 1, 3: 3, 4: 1}",0
2652,False,"{'a': 0.55, 'e': 0.4696000000000584}",25,0,-126.89676369461112,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
2653,False,"{'a': 0.55, 'e': 0.46940000000005844}",20,11,5.068730466786748,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2654,False,"{'a': 0.55, 'e': 0.46920000000005846}",20,13,1.0160446801697647,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2655,False,"{'a': 0.55, 'e': 0.4690000000000585}",25,9,-31.446241036306276,"{0: 13, 1: 0, 2: 1, 3: 2, 4: 0}",1
2656,False,"{'a': 0.55, 'e': 0.4688000000000585}",20,0,-46.13260671635329,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
2657,False,"{'a': 0.55, 'e': 0.4686000000000585}",35,9,-118.91226228303671,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 2}",1
2658,False,"{'a': 0.55, 'e': 0.46840000000005855}",20,6,6.053093189657501,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2659,False,"{'a': 0.55, 'e': 0.46820000000005857}",35,0,-90.1359033050753,"{0: 28, 1: 1, 2: 4, 3: 0, 4: 2}",0
2660,False,"{'a': 0.55, 'e': 0.4680000000000586}",25,12,-4.033782093489132,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2661,False,"{'a': 0.55, 'e': 0.4678000000000586}",35,9,30.754614592432425,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
2662,False,"{'a': 0.55, 'e': 0.46760000000005864}",25,14,-10.029394991235035,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
2663,False,"{'a': 0.55, 'e': 0.46740000000005866}",20,6,-38.40234316475627,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
2664,False,"{'a': 0.55, 'e': 0.4672000000000587}",20,13,11.263446066583182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2665,False,"{'a': 0.55, 'e': 0.4670000000000587}",30,15,-39.30188685863019,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
2666,False,"{'a': 0.55, 'e': 0.4668000000000587}",20,5,-1.0020006669313681,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
2667,False,"{'a': 0.55, 'e': 0.46660000000005875}",30,0,-16.098509933946612,"{0: 26, 1: 1, 2: 1, 3: 2, 4: 0}",0
2668,False,"{'a': 0.55, 'e': 0.46640000000005877}",20,0,19.12312453973318,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2669,False,"{'a': 0.55, 'e': 0.4662000000000588}",30,7,13.468549033214668,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
2670,False,"{'a': 0.55, 'e': 0.4660000000000588}",25,11,-82.66224697235707,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 2}",1
2671,False,"{'a': 0.55, 'e': 0.46580000000005883}",20,6,-34.2712429739994,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
2672,False,"{'a': 0.55, 'e': 0.46560000000005886}",20,1,12.357706799939216,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2673,False,"{'a': 0.55, 'e': 0.4654000000000589}",20,3,-18.925936936993104,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
2674,False,"{'a': 0.55, 'e': 0.4652000000000589}",30,13,-28.8630770935463,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2675,False,"{'a': 0.55, 'e': 0.4650000000000589}",25,10,4.070443418380627,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
2676,False,"{'a': 0.55, 'e': 0.46480000000005894}",20,0,-43.971951995771065,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
2677,False,"{'a': 0.55, 'e': 0.46460000000005897}",20,13,7.323811361040998,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2678,False,"{'a': 0.55, 'e': 0.464400000000059}",30,13,15.866793113695168,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2679,False,"{'a': 0.55, 'e': 0.464200000000059}",20,10,-46.18570424120809,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
2680,False,"{'a': 0.55, 'e': 0.46400000000005903}",20,9,-23.236350709274657,"{0: 9, 1: 0, 2: 0, 3: 2, 4: 0}",1
2681,False,"{'a': 0.55, 'e': 0.46380000000005905}",25,12,-33.82112476374686,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
2682,False,"{'a': 0.55, 'e': 0.4636000000000591}",30,10,-43.89400964588586,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
2683,False,"{'a': 0.55, 'e': 0.4634000000000591}",30,0,-52.73893979878586,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",1
2684,False,"{'a': 0.55, 'e': 0.4632000000000591}",20,12,14.155511246536417,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2685,False,"{'a': 0.55, 'e': 0.46300000000005914}",20,12,13.719993169430401,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2686,False,"{'a': 0.55, 'e': 0.46280000000005916}",20,8,-26.776337838454534,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2687,False,"{'a': 0.55, 'e': 0.4626000000000592}",30,13,-81.55266906089085,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 1}",1
2688,False,"{'a': 0.55, 'e': 0.4624000000000592}",35,12,30.501184447376815,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2689,False,"{'a': 0.55, 'e': 0.46220000000005923}",20,0,-53.52843025994172,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
2690,False,"{'a': 0.55, 'e': 0.46200000000005925}",30,16,-54.16101140173355,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
2691,False,"{'a': 0.55, 'e': 0.4618000000000593}",30,8,-60.404944247990116,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 1}",1
2692,False,"{'a': 0.55, 'e': 0.4616000000000593}",25,11,-25.118125520104456,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
2693,False,"{'a': 0.55, 'e': 0.4614000000000593}",25,0,-166.2358400195182,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
